Inventory,Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Partner
Hyyzo,Ajio [CPS] IN,1053395897,pending,5/17/2024,391.28,52.91,INR,lECWY9ksqKx0R0as8rF7,Admitad
Hyyzo,Ajio [CPS] IN,1053395896,pending,5/17/2024,171.45,23.19,INR,lECWY9ksqKx0R0as8rF7,Admitad
Hyyzo,Flipkart [CPS] IN,1053408318,pending,5/17/2024,139,2.8,INR,flE0jTBY5RaqI2MAAWGO,Admitad
Hyyzo,Flipkart [CPS] IN,1053402509,pending,5/17/2024,269,5.6,INR,LGFiEeLJVthdRyQR9ItM,Admitad
Hyyzo,Flipkart [CPS] IN,1053372526,pending,5/17/2024,66,0.7,INR,1HkAFGne9aKcOvjSsqFP,Admitad
Hyyzo,Flipkart [CPS] IN,1053372521,pending,5/17/2024,558,4.2,INR,1HkAFGne9aKcOvjSsqFP,Admitad
Hyyzo,Flipkart [CPS] IN,1053372515,pending,5/17/2024,461,3.5,INR,1HkAFGne9aKcOvjSsqFP,Admitad
Hyyzo,Flipkart [CPS] IN,1053372508,pending,5/17/2024,3,0,INR,1HkAFGne9aKcOvjSsqFP,Admitad
Hyyzo,Shopsy App [CPS] IN,1053322961,pending,5/17/2024,79,2.81,INR,qdsQLGEWTP0k8sLGtnfw,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025681509,declined,1/31/2024,533.91,186.87,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025674381,declined,1/31/2024,814.12,284.95,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025657662,declined,1/31/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025648495,declined,1/31/2024,798,279.3,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1025645114,approved,1/31/2024,99,20.79,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025636066,declined,1/31/2024,1222,427.7,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025627059,declined,1/31/2024,299,104.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025594354,declined,1/31/2024,1210,423.5,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1025527353,approved,1/31/2024,268,56.28,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025517856,declined,1/31/2024,450.3,157.61,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1025436669,approved,1/30/2024,25,5.25,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025396601,declined,1/30/2024,426.08,149.13,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1025387885,approved,1/30/2024,32,6.72,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025362706,declined,1/30/2024,139,48.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025278079,declined,1/30/2024,474,165.9,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1025271847,approved,1/30/2024,48,10.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025255660,declined,1/30/2024,339,118.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025214707,declined,1/29/2024,379.05,132.67,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025196350,declined,1/29/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025121503,declined,1/29/2024,339,118.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025089927,declined,1/29/2024,748.5,261.98,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025033408,declined,1/29/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1025012603,declined,1/29/2024,520.6,182.21,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024997418,declined,1/29/2024,399,139.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024996940,declined,1/29/2024,398,139.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024993262,declined,1/29/2024,599,209.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024974164,approved,1/29/2024,20,4.2,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024962509,declined,1/29/2024,339,118.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024937503,approved,1/28/2024,199,41.79,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024911467,declined,1/28/2024,2547,891.45,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1024901155,declined,1/28/2024,229,9.91,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024899673,declined,1/28/2024,339,118.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024860601,declined,1/28/2024,523.5,183.23,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024811816,declined,1/28/2024,403.27,141.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024796108,declined,1/28/2024,521.55,182.55,INR,,Admitad
fsBlog,Shutterstock WW,1024789370,approved,1/28/2024,25.92,0,EUR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024762188,approved,1/27/2024,18,3.78,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024761855,approved,1/27/2024,18,3.78,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024736844,approved,1/27/2024,28,5.88,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024727602,declined,1/27/2024,778,272.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024699570,declined,1/27/2024,798,279.3,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024655507,approved,1/27/2024,9,1.89,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024604602,approved,1/27/2024,199,41.79,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024594838,declined,1/27/2024,673.5,235.73,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024591878,declined,1/27/2024,598,209.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024570024,declined,1/27/2024,449,157.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024520687,declined,1/26/2024,616.08,215.63,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024483672,declined,1/26/2024,474.05,165.92,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024477540,declined,1/26/2024,462,161.7,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024445807,declined,1/26/2024,827.91,289.77,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024439060,declined,1/26/2024,339,118.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024370077,approved,1/26/2024,31,6.51,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024359355,declined,1/26/2024,411.5,144.03,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024320852,declined,1/25/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024304660,declined,1/25/2024,699,244.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024303671,declined,1/25/2024,758.58,265.51,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024300169,approved,1/25/2024,1997,419.37,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024298108,declined,1/25/2024,599,209.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024240025,declined,1/25/2024,485.93,170.08,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024233274,declined,1/25/2024,498.5,174.48,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024150224,declined,1/25/2024,599,209.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024139461,approved,1/25/2024,77,16.17,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024083778,declined,1/24/2024,519.21,181.73,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024082707,approved,1/24/2024,558,117.18,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024076789,approved,1/24/2024,199,41.79,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024064010,approved,1/24/2024,1898,398.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024046180,declined,1/24/2024,426.55,149.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1024039134,declined,1/24/2024,699,244.65,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1024033701,approved,1/24/2024,41,8.61,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023998748,declined,1/24/2024,941,329.35,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023978171,declined,1/24/2024,402.8,140.98,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023911829,declined,1/24/2024,823,288.05,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023822729,declined,1/23/2024,426.08,149.13,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023807102,declined,1/23/2024,1295,453.25,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023756025,declined,1/23/2024,239,83.65,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023752765,declined,1/23/2024,2544.5,890.58,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1023732431,approved,1/23/2024,459,20.7,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023571198,declined,1/22/2024,948.1,331.84,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023539389,declined,1/22/2024,474.05,165.92,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023489701,declined,1/22/2024,3661.31,1281.46,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023464939,declined,1/22/2024,698,244.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023459883,declined,1/22/2024,648.5,226.98,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023408925,declined,1/22/2024,398,139.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023399765,declined,1/22/2024,639.35,223.78,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023390079,declined,1/22/2024,567.16,198.51,INR,,Admitad
fsBlog,Kaspersky Many GEOs,1023364688,approved,1/22/2024,7.19,1.44,USD,tabm,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023315650,declined,1/21/2024,329,115.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023240690,declined,1/21/2024,426.55,149.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023233662,declined,1/21/2024,900.12,315.05,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023195888,declined,1/21/2024,398,139.3,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023178247,declined,1/21/2024,599,209.65,INR,,Admitad
fsBlog,Admitad Lite,1023184252,approved,1/21/2024,0.19,0.19,EUR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023109455,declined,1/20/2024,450,157.5,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023108900,declined,1/20/2024,450,157.5,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1023084580,declined,1/20/2024,639.35,223.78,INR,,Admitad
fsBlog,Kaspersky Many GEOs,1023045296,approved,1/20/2024,6.22,1.25,USD,tabm,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1022764223,approved,1/19/2024,1713.8,394.18,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1022744792,approved,1/19/2024,1719.54,395.5,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1022698608,approved,1/18/2024,1358.74,312.52,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1022442183,approved,1/17/2024,2243.52,516.01,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1022382103,approved,1/17/2024,1631.8,375.32,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1022256194,approved,1/16/2024,2299,103.68,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1021480987,approved,1/15/2024,3990,179.94,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1021165697,approved,1/15/2024,5932,180.92,INR,,Admitad
fsBlog,Kaspersky Many GEOs,1020857488,approved,1/14/2024,3.05,0.61,USD,tabm,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1020731319,approved,1/13/2024,533,122.59,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1020865140,approved,1/13/2024,7703,346.63,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1020592923,approved,1/12/2024,938.9,215.95,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1020529235,approved,1/12/2024,1509.21,347.12,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1020368613,approved,1/12/2024,3685.9,847.76,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1020368527,declined,1/11/2024,626,11.7,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1020356782,declined,1/11/2024,386,7.21,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1020296879,approved,1/11/2024,1198.02,275.55,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019934921,approved,1/10/2024,1156.2,265.93,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019796460,approved,1/10/2024,451,103.73,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019401268,approved,1/8/2024,1353,311.19,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019375796,approved,1/8/2024,676.5,155.6,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019340759,approved,1/8/2024,2865.9,659.16,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019288983,approved,1/8/2024,451,103.73,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1019077037,approved,1/7/2024,594.5,136.74,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018913066,approved,1/6/2024,364.9,83.93,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018910517,approved,1/6/2024,451,103.73,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018778672,approved,1/5/2024,902,207.46,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018764919,approved,1/5/2024,811.8,186.72,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018756400,approved,1/5/2024,1918.8,441.33,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018753709,approved,1/5/2024,2369.8,545.06,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018752925,approved,1/5/2024,3099.6,712.91,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018752712,approved,1/5/2024,2163.16,497.53,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018750463,approved,1/5/2024,1344.8,309.31,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018746977,approved,1/5/2024,2656.8,611.07,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018746514,approved,1/5/2024,2583,594.09,INR,,Admitad
fsBlog,Shutterstock WW,1018745213,approved,1/5/2024,28.06,0,EUR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018742993,approved,1/5/2024,5403.8,1242.88,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018740098,approved,1/5/2024,3353.8,771.38,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018739411,approved,1/5/2024,706.84,162.58,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018739311,approved,1/5/2024,1631.8,375.32,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018730368,approved,1/5/2024,1459.6,335.71,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678983,approved,1/5/2024,58,0.89,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678977,approved,1/5/2024,114,1.8,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678973,approved,1/5/2024,95,0.9,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678968,approved,1/5/2024,279,3.59,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678964,approved,1/5/2024,115,1.8,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678960,approved,1/5/2024,321,4.52,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678957,approved,1/5/2024,105,1.8,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678953,approved,1/5/2024,115,1.8,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678949,approved,1/5/2024,48,0.89,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678943,approved,1/5/2024,63,0.9,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678939,approved,1/5/2024,160,1.8,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678938,approved,1/5/2024,63,0.9,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678934,approved,1/5/2024,73,0.89,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678933,approved,1/5/2024,87,0.9,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678929,approved,1/5/2024,45,0.9,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678927,approved,1/5/2024,67,0.9,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678922,approved,1/5/2024,115,1.8,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678918,approved,1/5/2024,9,0,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678911,approved,1/5/2024,73,0.89,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678903,approved,1/5/2024,1,0,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018678895,approved,1/5/2024,48,0.89,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018489287,approved,1/4/2024,553.5,127.31,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018415212,declined,1/4/2024,19,0,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018415211,declined,1/4/2024,1,0,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1018415209,declined,1/4/2024,22,0,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018400451,approved,1/4/2024,36.9,8.49,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018320475,approved,1/4/2024,451,103.73,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018238167,approved,1/3/2024,282.9,65.07,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1018135771,approved,1/3/2024,1963.9,451.7,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017983878,approved,1/2/2024,1328.4,305.54,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017959830,approved,1/2/2024,1603.1,368.72,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017893072,approved,1/2/2024,1709.7,393.24,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017849499,approved,1/2/2024,774.9,178.23,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017838739,approved,1/2/2024,1986.87,456.99,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017685384,approved,1/1/2024,512.5,117.88,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017675135,declined,1/1/2024,1695,389.85,INR,,Admitad
Flipshope Telegram,Kamaayurveda [CPS] Many Geo's,1017617836,approved,1/1/2024,3759.7,864.74,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1033181385,declined,2/29/2024,34,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1033170472,declined,2/29/2024,43,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032918304,declined,2/29/2024,129,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032851306,declined,2/28/2024,199,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032848206,declined,2/28/2024,20,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032837584,declined,2/28/2024,3,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032827211,declined,2/28/2024,169,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032824073,declined,2/28/2024,537,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032818666,declined,2/28/2024,38,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032766043,declined,2/28/2024,199,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032754495,declined,2/28/2024,625,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032629069,declined,2/27/2024,23,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032535685,declined,2/27/2024,129,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032399961,declined,2/27/2024,348,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032392093,declined,2/27/2024,1178,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032346436,declined,2/26/2024,161,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032310832,declined,2/26/2024,161,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1032302473,declined,2/26/2024,287.1,122.02,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1032302211,declined,2/26/2024,287.1,122.02,INR,,Admitad
fsBlog,Etihad [CPS] WW,1032232536,pending,2/26/2024,770.16,6.94,USD,np,Admitad
Sports Nova,Aqualens [CPS] IN,1032203995,declined,2/26/2024,1,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032201777,declined,2/26/2024,129,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1032199391,declined,2/26/2024,509,216.33,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032193826,declined,2/26/2024,4,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032178896,declined,2/26/2024,58,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032164024,declined,2/26/2024,218,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032048010,declined,2/25/2024,338,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032028470,declined,2/25/2024,949,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032024280,declined,2/25/2024,8,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032020114,declined,2/25/2024,64,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032015180,declined,2/25/2024,598,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1032006107,declined,2/25/2024,871,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031988625,declined,2/25/2024,8,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031987752,declined,2/25/2024,329,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031951864,declined,2/25/2024,1022,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031911455,declined,2/25/2024,309,131.33,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031896754,declined,2/25/2024,210,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031867810,declined,2/24/2024,20,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031854435,declined,2/24/2024,43,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031848337,declined,2/24/2024,568,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031794639,declined,2/24/2024,22,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031790197,declined,2/24/2024,23,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031785477,declined,2/24/2024,569,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031724250,declined,2/24/2024,30,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031691024,declined,2/24/2024,23,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031681694,declined,2/23/2024,53,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031667375,declined,2/23/2024,0,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031664191,declined,2/23/2024,81,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031641476,declined,2/23/2024,9,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031610328,declined,2/23/2024,169,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031607023,declined,2/23/2024,29,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031603633,declined,2/23/2024,549,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031594453,declined,2/23/2024,6,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031580612,declined,2/23/2024,129,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031578829,declined,2/23/2024,210,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031578501,declined,2/23/2024,169,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031453958,declined,2/22/2024,50,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031450245,declined,2/22/2024,359,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031446370,declined,2/22/2024,744,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031444112,declined,2/22/2024,598,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031432819,declined,2/22/2024,0,0,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031429116,declined,2/22/2024,710,0,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1031425187,approved,2/22/2024,199,2.8,INR,telegram_m,Admitad
Sports Nova,Aqualens [CPS] IN,1031359693,declined,2/22/2024,129,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031306340,declined,2/22/2024,598,254.15,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031302434,declined,2/22/2024,279,118.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031233653,declined,2/22/2024,287.1,122.02,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031222255,declined,2/22/2024,199,84.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031215605,declined,2/22/2024,399,169.58,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031173117,declined,2/21/2024,129,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031165840,declined,2/21/2024,319,135.58,INR,,Admitad
fsBlog,Flipkart [CPS] IN,1031177908,approved,2/21/2024,439,6.3,INR,telegram_m,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031132851,declined,2/21/2024,502.2,213.44,INR,,Admitad
Sports Nova,Aqualens [CPS] IN,1031128116,declined,2/21/2024,33,0,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031120826,declined,2/21/2024,319,135.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031111886,declined,2/21/2024,319,135.58,INR,,Admitad
fsBlog,TheayurvedaCo [CPS] IN,1031094418,declined,2/21/2024,399,169.58,INR,,Admitad
