Inventory,Campaign_Name,Id,Status,Date,Amount,Payout,Currency,Sub_Id,Partner,Email_Id
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1735365,APPROVED,2024-01-26,133.68,4.01,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1594320,APPROVED,2024-01-26,150.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1765563,APPROVED,2024-01-26,35.41,0.22,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1777503,APPROVED,2024-01-26,66.97,2.01,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1644482,APPROVED,2024-01-26,72.81,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1768745,APPROVED,2024-01-26,42.02,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1786424,APPROVED,2024-01-26,155.02,0.17,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Bubble,15270.5868.1882039,APPROVED,2024-02-02,32.0,11.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1699918,APPROVED,2024-01-26,172.92,0.8,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1570131,APPROVED,2024-01-26,79.97,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5868.1660847,APPROVED,2024-01-26,30.94,1.14,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1660561,APPROVED,2024-01-26,66.82,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5868.1698720,APPROVED,2024-01-26,181.4,0.34,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5868.1620254,REVERSED,2024-01-26,14.76,0.44,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5868.1746513,APPROVED,2024-01-26,107.67,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5868.1152183,APPROVED,2024-01-25,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Atlas VPN,12618.5868.1215864,APPROVED,2024-01-25,55.21,33.13,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1610917,APPROVED,2024-01-27,101.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1746688,APPROVED,2024-01-27,77.52,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5869.1809499,APPROVED,2024-01-27,15.9,0.64,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1758559,APPROVED,2024-01-27,81.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5869.196886,APPROVED,2024-01-26,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5869.1596529,APPROVED,2024-01-27,171.15,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1662757,APPROVED,2024-01-27,66.18,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1624271,APPROVED,2024-01-27,320.0,2.16,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5869.1687777,APPROVED,2024-01-27,18.53,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1651242,APPROVED,2024-01-27,117.63,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1765845,APPROVED,2024-01-27,67.85,0.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1694019,APPROVED,2024-01-27,21.59,0.65,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5869.1626061,APPROVED,2024-01-27,31.96,0.18,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1652044,APPROVED,2024-01-27,399.72,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1589769,APPROVED,2024-01-27,95.5,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1658615,APPROVED,2024-01-27,64.54,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1732586,APPROVED,2024-01-27,72.6,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1761420,APPROVED,2024-01-27,479.72,2.16,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5869.667462,APPROVED,2024-01-26,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1675875,APPROVED,2024-01-27,160.07,0.52,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1587235,APPROVED,2024-01-27,40.74,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1731429,APPROVED,2024-01-27,25.77,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5869.1725230,APPROVED,2024-01-27,20.93,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1785726,APPROVED,2024-01-27,64.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1723840,APPROVED,2024-01-27,72.53,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1612127,APPROVED,2024-01-27,80.45,0.15,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1772128,APPROVED,2024-01-27,127.94,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1557462,APPROVED,2024-01-27,50.42,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1615592,APPROVED,2024-01-27,17.98,0.72,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1730772,APPROVED,2024-01-27,81.28,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5869.1735385,APPROVED,2024-01-27,213.66,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5869.1846421,APPROVED,2024-01-28,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5869.1580601,APPROVED,2024-01-27,115.11,0.61,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1635104,APPROVED,2024-01-28,117.32,0.63,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5870.191151,APPROVED,2024-01-27,88.39,35.36,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1567527,APPROVED,2024-01-28,113.46,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1630309,APPROVED,2024-01-28,65.45,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1636623,APPROVED,2024-01-28,28.72,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1625113,APPROVED,2024-01-28,76.08,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1530818,APPROVED,2024-01-28,20.95,0.24,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5870.1757655,REVERSED,2024-01-28,98.86,3.96,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1594637,APPROVED,2024-01-28,8.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1667863,APPROVED,2024-01-28,61.63,1.26,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5870.1579951,APPROVED,2024-01-28,30.96,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5870.1757927,REVERSED,2024-01-28,16.87,0.67,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5870.1758046,REVERSED,2024-01-28,16.89,0.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5870.744048,REVERSED,2024-01-27,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5870.1566692,APPROVED,2024-01-28,168.49,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1696477,APPROVED,2024-01-28,7.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1592091,REVERSED,2024-01-28,35.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1513167,APPROVED,2024-01-28,87.6,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1723323,APPROVED,2024-01-28,39.21,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1675557,APPROVED,2024-01-28,160.69,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1610283,APPROVED,2024-01-28,149.0,1.49,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1561789,APPROVED,2024-01-28,49.02,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1518241,APPROVED,2024-01-28,134.75,0.63,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Namecheap,5618.5870.1185583,APPROVED,2024-01-27,1.17,0.23,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1639367,REVERSED,2024-01-28,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5870.1710146,REVERSED,2024-01-28,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5871.10361,APPROVED,2024-01-28,12.99,5.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1755900,APPROVED,2024-01-29,71.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1748033,APPROVED,2024-01-29,37.5,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5871.32018,REVERSED,2024-01-28,13.38,5.35,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1747052,APPROVED,2024-01-29,74.57,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5871.1797265,REVERSED,2024-01-29,71.01,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1857776,APPROVED,2024-01-29,52.9,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1791837,APPROVED,2024-01-29,56.69,1.51,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1838977,APPROVED,2024-01-29,48.31,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1748864,APPROVED,2024-01-29,38.98,0.52,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5871.1915316,APPROVED,2024-01-29,324.5,6.49,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1834310,APPROVED,2024-01-29,63.22,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5871.1765899,APPROVED,2024-01-29,16.26,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1892673,APPROVED,2024-01-29,37.96,1.14,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5871.1833155,APPROVED,2024-01-29,187.8,0.6,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5871.1841233,APPROVED,2024-01-29,80.72,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5871.1051722,APPROVED,2024-01-28,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5871.1965608,APPROVED,2024-01-31,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5871.1750232,APPROVED,2024-01-29,115.04,0.79,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1627501,APPROVED,2024-01-30,13.18,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1759627,APPROVED,2024-01-30,234.49,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1728936,APPROVED,2024-01-30,64.61,0.36,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1557471,APPROVED,2024-01-30,13.4,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1650766,APPROVED,2024-01-30,13.98,0.42,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5872.1637469,APPROVED,2024-01-30,64.92,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1670607,APPROVED,2024-01-30,52.03,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1590668,APPROVED,2024-01-30,35.68,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1622418,APPROVED,2024-01-30,36.58,0.45,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5872.1839181,APPROVED,2024-02-01,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1676876,APPROVED,2024-01-30,53.04,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5872.317411,APPROVED,2024-01-29,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1690370,APPROVED,2024-01-30,21.84,0.06,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1741830,APPROVED,2024-01-30,35.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5872.1592841,APPROVED,2024-01-30,49.54,1.12,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1584226,APPROVED,2024-01-30,79.11,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1570585,APPROVED,2024-01-30,656.38,19.69,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5872.1695218,APPROVED,2024-01-30,84.65,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1591017,APPROVED,2024-01-30,61.29,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5872.881634,APPROVED,2024-01-29,80.73,32.29,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1617121,APPROVED,2024-01-30,86.71,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5872.956185,APPROVED,2024-01-29,13.03,5.21,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1701331,APPROVED,2024-01-30,119.0,1.19,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5872.1575528,APPROVED,2024-01-30,42.32,0.42,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1630375,APPROVED,2024-01-30,73.86,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1587703,APPROVED,2024-01-30,47.03,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5872.1750593,REVERSED,2024-01-30,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5873.48607,APPROVED,2024-01-30,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1568987,APPROVED,2024-01-31,22.41,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5873.1788160,APPROVED,2024-01-31,19.97,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5873.1582124,APPROVED,2024-01-31,31.73,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Wish,12396.5873.357707,APPROVED,2024-01-30,87.79,2.62,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1643525,APPROVED,2024-01-31,190.99,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Name.com,13165.5873.469438,APPROVED,2024-01-30,10.99,0.0,USD,fs,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1590802,APPROVED,2024-01-31,16.98,0.51,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1590618,APPROVED,2024-01-31,48.42,0.4,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5873.1752843,APPROVED,2024-01-31,72.12,0.12,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1694471,APPROVED,2024-01-31,158.77,0.68,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5873.1697536,APPROVED,2024-01-31,72.59,0.53,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1571991,APPROVED,2024-01-31,325.91,2.4,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1776566,APPROVED,2024-01-31,105.12,0.34,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1765393,APPROVED,2024-01-31,288.99,8.67,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1698037,APPROVED,2024-01-31,127.98,1.28,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1707951,APPROVED,2024-01-31,39.63,0.32,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1774045,APPROVED,2024-01-31,38.8,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1704028,APPROVED,2024-01-31,16.88,0.17,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1573713,APPROVED,2024-01-31,113.48,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1657761,APPROVED,2024-01-31,56.53,0.34,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5873.1873692,APPROVED,2024-02-04,4.01,0.4,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DigitalOcean,15890.5873.1873912,APPROVED,2024-02-04,19.34,1.93,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1732488,APPROVED,2024-01-31,73.28,0.51,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1717720,APPROVED,2024-01-31,59.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5873.1719593,REVERSED,2024-01-31,0.0,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1756993,APPROVED,2024-02-01,49.88,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1773852,APPROVED,2024-02-01,73.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5874.1690491,APPROVED,2024-02-01,14.99,0.45,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1776330,APPROVED,2024-02-01,41.56,1.05,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1652107,APPROVED,2024-02-01,423.57,0.28,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,InVideo,12258.5874.205587,APPROVED,2024-01-31,0.0,0.0,USD,,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1747295,APPROVED,2024-02-01,105.74,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,NordVPN,7452.5874.255297,APPROVED,2024-01-31,14.09,5.64,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1735744,APPROVED,2024-02-01,114.21,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1714096,APPROVED,2024-02-01,40.99,1.64,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1681050,APPROVED,2024-02-01,39.66,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1746232,APPROVED,2024-02-01,256.05,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1784525,APPROVED,2024-02-01,0.14,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Namecheap,5618.5874.535266,APPROVED,2024-01-31,45.34,14.3,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1823931,APPROVED,2024-02-01,149.99,4.5,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1792536,APPROVED,2024-02-01,19.99,0.2,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1670835,APPROVED,2024-02-01,58.9,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5874.1792222,APPROVED,2024-02-01,49.69,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,DHgate,12108.5874.1874675,APPROVED,2024-02-01,29.27,0.59,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1688500,APPROVED,2024-02-01,57.4,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5874.1745555,APPROVED,2024-02-01,40.16,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1676296,APPROVED,2024-02-01,26.91,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1710104,APPROVED,2024-02-01,59.7,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1707054,APPROVED,2024-02-01,163.36,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1710806,APPROVED,2024-02-01,62.18,0.38,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1667453,REVERSED,2024-02-01,9.88,0.1,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1825839,APPROVED,2024-02-01,406.68,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1743350,APPROVED,2024-02-01,156.6,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5874.1785747,APPROVED,2024-02-01,155.05,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5874.1746816,APPROVED,2024-02-01,160.77,0.04,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5875.1958258,APPROVED,2024-02-02,134.98,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,9383.5875.1844949,APPROVED,2024-02-02,83.49,0.0,USD,gmg,Impact,agoyal@flipshope.com
Technosense Media Private Limited,Walmart Affiliate Program,M.9383.5875.1976540,APPROVED,2024-02-02,74.81,0.0,USD,gmg,Impact,agoyal@flipshope.com
